timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,is_closed
2024-05-23 12:00:00,613.3,613.3,586.4,594.4,209894.219,2024-05-23 15:59:59,125676605.9081,145815,98792.873,59157301.9333,True
2024-05-23 16:00:00,594.3,597.8,587.4,590.4,55814.324,2024-05-23 19:59:59,33039640.3327,52343,26982.697,15978184.8011,True
2024-05-23 20:00:00,590.5,601.5,580.0,599.3,145350.353,2024-05-23 23:59:59,86108213.6672,103729,71569.686,42427713.8397,True
2024-05-24 00:00:00,599.4,605.5,596.6,601.4,50826.324,2024-05-24 03:59:59,30578460.483,42211,25204.966,15169869.513,True
2024-05-24 04:00:00,601.5,602.8,588.4,593.1,58381.281,2024-05-24 07:59:59,34697301.7785,52070,23566.821,14004330.5254,True
2024-05-24 08:00:00,593.1,597.0,588.3,596.5,43025.592,2024-05-24 11:59:59,25545037.2779,39599,20816.803,12366738.5015,True
2024-05-24 12:00:00,596.5,599.7,595.0,597.1,38654.216,2024-05-24 15:59:59,23095882.3647,44405,18462.783,11033811.2997,True
2024-05-24 16:00:00,597.1,603.2,595.1,601.9,42591.535,2024-05-24 19:59:59,25504716.6918,38055,23872.815,14296944.6201,True
2024-05-24 20:00:00,602.0,602.5,600.0,600.3,18486.228,2024-05-24 23:59:59,11118823.1511,17732,10933.139,6576832.8811,True
2024-05-25 00:00:00,600.3,604.7,599.5,601.5,23225.603,2024-05-25 03:59:59,13962659.5818,24139,12739.245,7659944.0395,True
2024-05-25 04:00:00,601.5,603.7,600.5,601.7,18875.439,2024-05-25 07:59:59,11366721.303,26495,9405.895,5665198.459,True
2024-05-25 08:00:00,601.7,606.7,601.2,604.2,35699.765,2024-05-25 11:59:59,21576678.4312,39484,18371.557,11104927.1572,True
2024-05-25 12:00:00,604.2,604.7,600.3,601.9,23856.468,2024-05-25 15:59:59,14365705.7644,31045,10068.559,6062783.1981,True
2024-05-25 16:00:00,602.0,603.0,601.3,602.2,11390.235,2024-05-25 19:59:59,6858560.7464,17781,5962.392,3590341.267,True
2024-05-25 20:00:00,602.1,602.7,600.5,602.4,8491.448,2024-05-25 23:59:59,5107857.8519,13474,4109.169,2471903.9056,True
2024-05-26 00:00:00,602.3,603.3,599.9,602.2,19866.532,2024-05-26 03:59:59,11951710.0443,19284,9754.766,5869567.6421,True
2024-05-26 04:00:00,602.2,604.3,601.6,604.2,16466.899,2024-05-26 07:59:59,9925708.6201,20929,8343.805,5029834.596,True
2024-05-26 08:00:00,604.2,605.4,600.5,601.7,19875.319,2024-05-26 11:59:59,11973256.0376,24499,9586.09,5775767.2461,True
2024-05-26 12:00:00,601.8,604.7,599.1,602.3,28472.486,2024-05-26 15:59:59,17133758.8573,31482,13978.87,8413978.9323,True
2024-05-26 16:00:00,602.2,603.8,600.5,601.1,18684.566,2024-05-26 19:59:59,11242715.6478,23613,8552.093,5145873.2571,True
2024-05-26 20:00:00,601.1,601.4,598.0,600.2,19617.858,2024-05-26 23:59:59,11766143.3059,16930,8205.968,4922419.0275,True
2024-05-27 00:00:00,600.3,606.5,599.6,605.1,32804.666,2024-05-27 03:59:59,19799448.4348,28189,18769.524,11331509.2131,True
2024-05-27 04:00:00,605.1,606.0,601.0,603.0,24571.549,2024-05-27 07:59:59,14833284.9014,25364,11333.945,6842842.2098,True
2024-05-27 08:00:00,603.0,605.3,600.9,602.3,28736.226,2024-05-27 11:59:59,17322345.9774,26993,12313.94,7424932.83,True
2024-05-27 12:00:00,602.3,613.9,600.8,612.7,60668.224,2024-05-27 15:59:59,36877456.2732,55894,36857.879,22416037.4454,True
2024-05-27 16:00:00,612.8,614.4,600.5,602.2,55896.234,2024-05-27 19:59:59,34072776.7996,53441,23713.716,14464684.8328,True
2024-05-27 20:00:00,602.2,606.1,601.1,603.9,26625.478,2024-05-27 23:59:59,16085584.8764,23441,12457.798,7527098.0859,True
2024-05-28 00:00:00,603.9,605.1,595.9,597.8,68404.721,2024-05-28 03:59:59,41065032.4469,49298,27263.587,16370349.4729,True
2024-05-28 04:00:00,597.9,599.9,593.8,597.8,45261.841,2024-05-28 07:59:59,27026760.1215,36385,21741.175,12984150.1754,True
2024-05-28 08:00:00,597.8,606.0,596.9,602.0,51501.645,2024-05-28 11:59:59,30984463.8567,41546,29224.232,17587201.3891,True
2024-05-28 12:00:00,602.0,603.3,596.3,601.4,63095.679,2024-05-28 15:59:59,37834477.6477,62513,30108.989,18052911.7018,True
2024-05-28 16:00:00,601.4,602.1,595.5,601.4,40729.204,2024-05-28 19:59:59,24400355.2854,68319,21117.927,12655459.5701,True
2024-05-28 20:00:00,601.5,603.2,600.5,601.7,15869.895,2024-05-28 23:59:59,9555339.3847,18204,8796.831,5297330.4188,True
2024-05-29 00:00:00,601.7,603.6,601.2,601.6,33324.626,2024-05-29 03:59:59,20065714.8207,23105,16549.203,9965436.877,True
2024-05-29 04:00:00,601.6,603.5,598.1,598.2,29595.451,2024-05-29 07:59:59,17802034.6579,34619,14157.543,8518897.4984,True
2024-05-29 08:00:00,598.2,600.6,596.0,599.0,45488.064,2024-05-29 11:59:59,27243383.7901,49270,22799.707,13655951.1591,True
2024-05-29 12:00:00,599.0,601.3,595.0,595.4,51859.096,2024-05-29 15:59:59,30992205.3247,102269,23493.027,14047192.4206,True
2024-05-29 16:00:00,595.4,596.7,593.1,594.0,33715.669,2024-05-29 19:59:59,20057440.4803,67197,16539.046,9841194.6921,True
2024-05-29 20:00:00,594.0,597.4,593.6,595.7,18723.348,2024-05-29 23:59:59,11154004.2195,20755,10767.981,6414865.519,True
2024-05-30 00:00:00,595.7,598.2,595.3,597.6,26434.262,2024-05-30 03:59:59,15770515.0067,33323,11968.26,7142027.5419,True
2024-05-30 04:00:00,597.6,598.4,588.9,589.1,48319.941,2024-05-30 07:59:59,28715771.4375,52486,19670.936,11693445.6202,True
2024-05-30 08:00:00,589.1,595.0,586.5,594.1,54315.4,2024-05-30 11:59:59,32057262.9405,50888,28056.503,16561940.6817,True
